row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,b4.mzML Peak area,b2.mzML Peak area,b3.mzML Peak area,MBCe0151.mzML Peak area,MBCe0152.mzML Peak area,b1.mzML Peak area,MBCe0148.mzML Peak area,MBCe0149.mzML Peak area,MBCe0175.mzML Peak area,MBCe0155.mzML Peak area,MBCe0166.mzML Peak area,MBCe0156.mzML Peak area,MBCe0150.mzML Peak area,MBCe0157.mzML Peak area,MBCe0154.mzML Peak area,MBCe0164.mzML Peak area,MBCe0174.mzML Peak area,MBCe0171.mzML Peak area,MBCe0168.mzML Peak area,MBCe0173.mzML Peak area,MBCe0167.mzML Peak area,MBCe0169.mzML Peak area,MBCe0159.mzML Peak area,MBCe0158.mzML Peak area,MBCe0181.mzML Peak area,MBCe0172.mzML Peak area,MBCe0178.mzML Peak area,MBCe0197.mzML Peak area,MBCe0162.mzML Peak area,MBCe0163.mzML Peak area,MBCe0165.mzML Peak area,MBCe0177.mzML Peak area,MBCe0198.mzML Peak area,MBCe0183.mzML Peak area,MBCe0185.mzML Peak area,MBCe0182.mzML Peak area,MBCe0184.mzML Peak area,MBCe0186.mzML Peak area,MBCe0195.mzML Peak area,MBCe0176.mzML Peak area,MBCe0208.mzML Peak area,MBCe0194.mzML Peak area,MBCe0202.mzML Peak area,MBCe0193.mzML Peak area,MBCe0211.mzML Peak area,MBCe0205.mzML Peak area,MBCe0180.mzML Peak area,MBCe0192.mzML Peak area,MBCe0216.mzML Peak area,MBCe0212.mzML Peak area,MBCe0207.mzML Peak area,MBCe0191.mzML Peak area,MBCe0206.mzML Peak area,MBCe0204.mzML Peak area,MBCe0196.mzML Peak area,MBCe0199.mzML Peak area,MBCe0221.mzML Peak area,MBCe0218.mzML Peak area,MBCe0215.mzML Peak area,MBCe0203.mzML Peak area,MBCe0209.mzML Peak area,MBCe0217.mzML Peak area,MBCe0200.mzML Peak area,MBCe0220.mzML Peak area,MBCe0230.mzML Peak area,preblank.mzML Peak area,MBCe0227.mzML Peak area,MBCe0224.mzML Peak area,MBCe0222.mzML Peak area,MBCe0223.mzML Peak area,MBCe0214.mzML Peak area,MBCe0213.mzML Peak area,MBCe0229.mzML Peak area,MBCe0232.mzML Peak area,MBCe0225.mzML Peak area,MBCe0228.mzML Peak area,MBCe0226.mzML Peak area,MBCe0219.mzML Peak area,MBCe0201.mzML Peak area,MBCe0210.mzML Peak area,MBCe0233.mzML Peak area,MBCe0235.mzML Peak area,MBCe0237.mzML Peak area,MBCe0236.mzML Peak area,MBCe0231.mzML Peak area,MBCe0234.mzML Peak area,
155,143.0815915696793,1.09265,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3028.2388,0,0,0,0,0,0,0,0,0,0,3112.9768,0,
426,144.0654509953884,1.3636333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1768.6589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
165,144.10171315731827,1.0996219,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442.181,4005.3872,1329.3495,2051.9524,0,0,3085.9644,0,1522.5518,0,0,1271.2372,3525.8552,0,5317.243,2435.3264,3897.876,3170.2493,0,6554.7363,1001.674,0,0,2873.8975,3239.4272,2093.839,4648.622,7014.448,4343.101,2478.3145,2564.528,1318.0906,1589.6927,5690.4272,2258.0447,1897.8904,0,0,1466.9255,0,0,1091.6951,2210.3164,3536.361,3738.1575,4582.0327,1292.6438,5171.8164,1267.536,1235.6921,0,2685.3918,2054.997,7445.8716,1193.5472,0,0,1947.2278,5400.4214,1496.9207,
119,146.117411621508,1.0937402,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862.9324,0,0,0,0,0,0,0,0,0,1057.7329,0,0,0,0,1068.1432,0,1116.3246,2664.215,4026.3914,0,2829.187,1457.1793,0,4568.143,2879.1902,0,3628.8352,0,2636.2197,0,0,0,2489.4668,0,0,0,0,1460.6511,0,1955.2461,1904.2524,2987.6543,1922.9042,4073.6519,3833.8586,4442.822,0,0,2932.0706,1153.2742,1346.8079,3201.5237,
139,148.06041476453854,1.0942417,,,,77,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077.9697,0,0,0,0,0,2474.001,1047.593,0,0,0,1492.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3841.1235,0,0,0,1484.6188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
341,150.05801720532102,1.2224333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457.1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
277,151.03532262063237,1.2355889,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1052.182,0,1388.62,0,0,0,0,0,0,1236.9193,1323.4756,0,0,0,0,1193.2941,0,1409.9331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,151.14410540484457,1.0708408,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3910.6055,0,0,0,1430.941,0,3734.9922,5307.675,0,0,0,5109.897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4054.762,0,0,0,0,4867.672,0,0,4084.9568,0,0,0,0,0,2793.8699,0,0,0,0,0,0,0,0,0,0,0,9101.378,0,0,0,0,3293.483,0,0,
176,152.0703963344414,1.1135,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2604.931,0,0,0,0,0,0,1188.962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
556,158.0026203029643,1.5828989,,,,,,,,,,,0,1059.4464,0,0,1904.9426,1684.1511,0,0,0,1177.9248,0,0,0,0,1268.1074,0,1580.2288,0,1272.5339,1649.1948,0,0,0,0,0,1502.5659,0,1313.5852,0,0,0,0,0,0,0,0,0,0,1280.9836,0,1045.2183,0,0,0,0,1313.6373,0,0,0,0,1826.6777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
261,158.11765439021838,1.1249639,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265.1896,0,0,0,0,0,0,0,0,0,0,0,0,1715.9331,0,4742.6777,0,3849.2393,0,0,3872.28,0,0,0,0,2197.7092,0,5829.5586,0,0,0,0,1300.5305,0,1840.8473,0,3129.854,0,0,1260.0701,0,0,0,2337.7065,1353.8729,2919.1875,0,0,2143.1965,0,0,0,0,0,10663.182,1048.2507,0,0,0,1901.4237,0,
651,158.15374295144758,2.0194623,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200.484,0,0,0,0,0,0,1746.3367,0,0,0,0,0,3313.8616,0,0,0,0,0,0,0,1418.5767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
488,159.11277043448447,1.4859166,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245.3043,0,0,0,0,0,0,
85,160.0366311953963,1.0959582,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048.3074,0,0,0,0,1705.4972,0,0,1044.2772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3637.2168,0,0,0,0,0,0,
319,160.10789043458738,1.3192604,,,,,,,,,,,0,0,0,2559.7708,3456.5083,0,7158.189,3230.0928,1347.233,4246.36,2241.0322,2355.6487,11627.8955,0,7055.394,0,0,3296.3345,2605.8218,3350.7913,0,4471.474,0,0,5897.5557,2988.5103,0,0,0,0,0,6148.0913,0,9838.398,0,7135.601,1246.6649,0,0,0,0,0,0,0,0,0,11472.431,0,0,0,0,0,0,0,0,1021.3113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.50433,0,0,0,0,0,0,1064.719,0,0,0,0,0,0,
473,160.13289934357414,1.1246727,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165.3896,1203.3201,0,0,0,0,0,1282.8137,0,5895.727,0,0,0,0,0,0,1686.7493,1176.5077,0,0,0,0,0,1000.9378,0,1289.0576,0,0,0,3968.0757,0,0,0,0,1996.888,1683.2692,2077.7266,1772.5266,1463.8549,0,0,0,0,0,0,0,0,0,0,0,0,1172.167,0,1315.577,0,0,0,0,0,0,0,0,1877.0325,0,0,0,0,0,0,
81,161.0920825904436,1.0822083,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1287.762,0,0,0,0,0,0,0,2802.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
124,162.11223139973046,1.069033,,,,6,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217.487,0,1599.8687,1306.142,0,0,0,0,1845.9989,2326.5903,12997.974,0,0,0,1117.7628,3443.067,1126.6108,3572.3306,0,4543.4155,4915.0234,6916.958,1061.2833,1155.7693,0,2734.6143,7121.368,0,4837.9946,2076.3513,1682.0845,1026.0402,4055.8591,6986.0806,5468.0845,1645.3955,6540.104,15486.034,10627.439,0,1022.0776,2110.9763,13987.234,1918.0159,0,3891.0957,1796.3347,0,0,0,0,1947.0648,4539.2705,1979.3842,6970.1475,1352.4413,5567.0215,0,0,0,3295.1023,2812.388,6838.917,0,0,1505.1212,1041.4259,5970.6553,1328.9733,
864,164.11824489798582,2.5963027,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581.8561,0,0,0,0,3526.312,0,1248.3444,0,0,0,0,0,5536.1104,0,0,0,0,0,0,4015.4465,0,0,0,0,1211.6758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
336,166.08653014934563,1.5027941,,,,93,,,,,,,0,0,0,1574.3933,1371.1407,0,1954.6752,0,0,1085.5288,4670.4106,1067.0135,4804.461,0,5513.3975,13353.559,0,5719.1025,7706.849,7200.9023,12068.852,8766.16,2774.6545,0,7295.2466,7140.03,15611.4795,15902.267,8337.301,12374.45,1275.6411,3743.9329,1620.0199,10727.167,8383.304,6513.688,4035.1987,3410.705,5701.416,3076.69,3135.2383,1366.9285,1937.1915,2424.9639,0,8316.185,5553.0405,4361.2866,1233.8209,3601.0203,9271.484,6471.407,6223.8013,8863.795,15949.216,23755.174,0,3568.0889,6699.87,23575.92,12919.402,1360.1982,19901.016,1754.3119,5068.837,0,1625.1222,1177.4271,1376.2806,10964.326,0,2313.4463,5861.358,13416.82,1741.7141,1854.312,2206.1067,2340.5273,10057.589,31375.8,0,0,13631.018,3753.2207,5035.2354,30196.934,
9113,166.09701529951286,10.84395,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275.2996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
525,168.13822697775052,1.5770167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2754.5664,0,0,0,0,0,0,0,0,0,
553,169.04690473456495,1.59345,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016.2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3915,170.11722605015854,7.9514,,,,5,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245.4199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
883,170.11728345666222,2.701341,,,,117,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173.7274,0,0,0,1050.902,0,0,0,0,0,1377.6326,0,0,1527.4568,0,0,0,0,0,0,1191.0586,1302.4952,0,1068.5973,0,0,0,1132.6746,0,0,1682.1277,0,0,0,0,0,0,0,0,1342.9291,0,0,0,0,0,0,1384.3535,0,0,0,0,0,0,0,
666,171.06275479191774,2.01595,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196.2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
757,171.09930807494868,2.27115,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7253.4287,0,0,0,0,0,0,
3854,172.13321856429872,8.055922,,,,17,,,,,,,0,0,0,1001.37823,0,0,0,0,0,0,0,0,0,0,1085.5802,0,0,0,0,0,1361.3416,0,0,0,0,0,1129.3519,0,0,0,0,0,1155.2153,1630.2502,1256.8123,1247.2825,2165.4717,1248.5052,0,0,0,0,1752.1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528.7395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1889.5497,0,0,0,0,0,0,0,
696,172.13326037598134,2.0667856,,,,48,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3216.593,1836.8813,0,0,0,1961.4817,0,0,0,0,0,0,0,0,0,0,0,1699.4124,0,2051.3757,0,0,0,0,0,5042.8296,0,0,0,0,2579.6172,0,
323,172.97720319028633,1.1643584,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1848.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169.4951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
535,172.97721040056874,1.6052166,,,,,,,,,,,0,0,0,0,0,1271.1389,0,0,3354.4094,0,0,0,0,0,0,0,2583.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2290.3223,0,0,0,0,0,0,0,0,1551.6592,2455.0818,1550.0115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1830.794,0,0,0,0,0,1072.5043,0,0,1731.3055,0,0,0,0,0,0,0,0,0,0,0,0,1195.3838,
416,173.07829866136694,1.3255084,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1467.5986,0,0,0,0,0,0,0,0,0,1403.8193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
256,174.12390939425708,1.3121551,,,,86,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3842.0815,6956.7896,0,0,0,1159.946,1282.4412,0,5889.9146,0,2598.6052,3671.8918,2421.219,0,1194.3999,0,3769.924,8493.496,0,9569.096,1129.8317,0,0,4882.6875,5823.7925,3708.293,0,8571.788,16169.844,16952.24,0,1726.3096,1585.2388,21885.0,0,1350.5808,3614.7375,1612.553,0,0,1272.2472,1481.1471,2383.3958,7744.959,1856.3904,10319.714,1932.8798,8822.472,1205.8058,0,1245.7427,2081.472,2167.7585,25642.334,1047.0319,1829.048,4297.092,2205.7195,11667.772,2320.7954,
545,174.12383677687845,1.6141667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2223.0261,0,0,0,0,0,0,1949.731,0,0,0,0,1278.6757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
404,174.14870887743632,1.4431138,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195.8043,0,2914.654,0,0,0,0,4198.5825,0,5739.176,0,2584.0017,1039.0049,1284.2096,0,4193.8794,0,0,0,0,0,0,6778.217,1869.5287,0,0,0,4242.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2257.4792,0,0,0,0,0,0,
154,179.07341293505942,1.0876718,,,,,,,,,,,0,0,0,0,1046.8385,0,0,0,0,0,0,1232.5438,0,0,1509.7555,0,0,0,1043.5525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609.7264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259.4811,1866.7422,0,0,1157.1193,0,0,0,0,5038.7715,3460.0574,0,1566.1213,0,0,1398.3173,0,0,1403.5289,0,1431.7013,1712.4146,1508.3148,2800.7498,0,0,1300.2157,2587.003,0,3767.342,0,1221.3594,0,0,1572.8856,0,0,2545.3738,
342,180.10169048299676,1.3271976,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055.7391,1108.7275,0,0,0,0,0,2364.0103,1066.0094,0,1387.8528,0,0,0,0,0,0,0,0,0,0,1926.7834,0,0,0,0,2625.8367,0,0,0,3280.5222,1574.4603,0,3313.7424,3549.3845,0,7935.933,1948.8505,3422.3518,2319.126,2599.1965,2749.605,0,3210.891,3397.8606,1627.5525,0,3018.2478,1416.1764,7478.6797,9497.966,1945.5356,3694.321,3857.5127,20887.252,3255.1543,2590.7178,2739.4175,2863.4075,2124.4202,7526.715,0,2011.3966,4206.5654,2591.3552,6554.582,5390.336,
202,182.08132247458312,1.2686235,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3220.6172,1710.3344,2914.219,0,0,0,1845.5033,1477.3525,0,0,0,1621.2185,0,0,0,0,0,0,1683.2703,0,0,0,0,1629.9294,1346.6846,0,1739.0479,3943.4448,3849.4248,0,0,0,3291.6199,1718.5784,0,2980.2268,0,0,0,0,0,0,1905.5162,0,1248.9716,1162.8827,2415.5293,0,0,0,0,1772.1678,2801.428,0,0,1569.9287,0,1859.435,3581.864,
1087,185.1148627776564,3.3805666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2482.377,0,0,0,0,0,0,
219,185.1646344770707,1.2710332,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399.8752,0,0,0,0,0,0,0,0,0,0,0,0,0,
664,188.07068597125732,2.0066833,,,,50,6,[M+H]+,,2,683;664,187.0635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2187.531,0,0,0,0,0,0,
856,192.1381644558569,2.5785167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484.16,0,0,0,0,0,0,1291.5753,0,0,0,0,0,3631.342,0,0,0,0,0,0,0,1064.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
208,192.1594322578175,1.1196219,,,,,,,,,,,0,0,0,4996.6865,5927.043,0,0,6758.498,1182.4696,4445.8486,5389.4375,0,5260.5273,0,0,0,0,4753.2383,5186.683,4210.188,0,0,2418.2104,3374.56,8446.176,0,5571.7876,2159.899,0,1617.157,1774.9272,0,3095.7913,0,2690.7468,8535.945,0,3134.3438,3985.8313,0,3549.3896,5896.6543,4951.007,0,0,1747.4586,7080.2017,4414.5903,0,0,2569.68,4380.3867,2779.3877,1963.3894,1354.1,1450.7982,0,3211.5835,3054.8032,1299.7422,0,3300.1118,1829.3291,5380.022,0,0,3585.2263,5418.666,3572.9814,1917.5996,3869.9163,0,6195.79,1478.12,0,4002.0488,2515.5154,3375.8474,0,0,0,0,1580.9647,0,0,0,
163,193.15523516531857,1.0780975,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2289.189,0,1652.4863,4638.0356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557.0173,2106.8801,3433.4675,0,0,0,0,2382.7437,0,0,6468.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1642.575,4624.2363,1337.2887,0,0,0,1426.1218,0,1795.6213,
990,194.1154893055808,3.0224416,,,,,,,,,,,0,0,0,2327.3489,1298.4999,0,1351.6113,2042.2848,0,1671.369,1754.1643,1160.3348,1458.7144,1505.7904,2107.215,2338.7842,0,1518.175,0,1548.3401,1808.0564,1155.2937,1986.5425,2733.8594,1341.0162,0,1389.0065,0,1807.5532,1399.6923,3107.7273,1217.6654,1458.9692,2015.6405,1358.0472,2100.823,1989.6935,1062.6965,0,1278.2075,3410.341,0,2357.1394,1321.3303,0,1163.4724,1071.7238,1234.527,0,0,1356.6943,2838.5598,1390.8043,1948.6167,1186.9109,0,0,0,0,0,0,0,1783.8596,0,0,0,0,0,0,0,0,1526.1542,0,0,0,0,0,0,1305.088,0,0,0,0,0,0,0,
183,195.0764070079768,1.1073834,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098.2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
472,196.13270189242365,1.3709,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162.2191,0,0,0,0,0,0,
507,202.14408514651308,1.4762167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161.7053,0,0,0,0,0,1027.2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
394,202.17996545782265,1.300368,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514.7356,0,0,0,0,0,0,0,1734.1201,1479.6383,0,0,0,0,0,0,1490.7327,1526.9907,1369.1394,0,0,0,0,0,1068.2681,1469.5453,1461.7806,0,2016.2042,1422.7683,1295.3807,1796.1129,2144.8528,0,1812.7888,1546.7006,1213.127,0,0,0,1123.1918,0,0,1333.7216,2291.0518,0,0,0,1264.2716,1024.1255,1322.6378,0,0,1089.4379,
925,202.17985895894245,2.8135,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051.98,0,0,0,0,0,0,0,0,1017.2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
669,204.11508699301402,2.0039167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2962.4946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
