row m/z;MBCe0130.mzML;MBCe0131.mzML;MBCe0132.mzML;MBCe0133.mzML;MBCe0135.mzML;MBCe0136.mzML;MBCe0137.mzML;MBCe0138.mzML;MBCe0139.mzML;MBCe0140.mzML;MBCe0141.mzML;MBCe0142.mzML;MBCe0143.mzML;MBCe0144.mzML;MBCe0145.mzML;MBCe0146.mzML;MBCe0147.mzML;MBCe0148.mzML;MBCe0149.mzML;MBCe0150.mzML;MBCe0151.mzML;MBCe0152.mzML;MBCe0154.mzML;MBCe0155.mzML;MBCe0156.mzML;MBCe0157.mzML;MBCe0158.mzML;MBCe0159.mzML;MBCe0162.mzML;MBCe0163.mzML;MBCe0164.mzML;MBCe0165.mzML;MBCe0166.mzML;MBCe0167.mzML;MBCe0168.mzML;MBCe0169.mzML;MBCe0171.mzML;MBCe0172.mzML;MBCe0173.mzML;MBCe0174.mzML;MBCe0175.mzML;MBCe0176.mzML;MBCe0177.mzML;MBCe0178.mzML;MBCe0180.mzML;MBCe0181.mzML;MBCe0182.mzML;MBCe0183.mzML;MBCe0184.mzML;MBCe0185.mzML;MBCe0186.mzML;MBCe0191.mzML;MBCe0192.mzML;MBCe0193.mzML;MBCe0194.mzML;MBCe0195.mzML;MBCe0196.mzML;MBCe0197.mzML;MBCe0198.mzML;MBCe0199.mzML;MBCe0200.mzML;MBCe0201.mzML;MBCe0202.mzML;MBCe0203.mzML;MBCe0204.mzML;MBCe0205.mzML;MBCe0206.mzML;MBCe0207.mzML;MBCe0208.mzML;MBCe0209.mzML;MBCe0210.mzML;MBCe0211.mzML;MBCe0212.mzML;MBCe0213.mzML;MBCe0214.mzML;MBCe0215.mzML;MBCe0216.mzML;MBCe0217.mzML;MBCe0218.mzML;MBCe0219.mzML;MBCe0220.mzML;MBCe0221.mzML;MBCe0222.mzML;MBCe0223.mzML;MBCe0224.mzML;MBCe0225.mzML;MBCe0226.mzML;MBCe0227.mzML;MBCe0228.mzML;MBCe0229.mzML;MBCe0230.mzML;MBCe0231.mzML;MBCe0232.mzML;MBCe0233.mzML;MBCe0234.mzML;MBCe0235.mzML;MBCe0236.mzML;MBCe0237.mzML
;Day3;Day3;Day3;Day3;Day3;Day3;Day3;Day3;Day7;Day7;Day7;Day7;Day7;Day7;Day7;Day7;Day7;Day10;Day10;Day10;Day10;Day10;Day10;Day10;Day10;Day15;Day15;Day15;Day15;Day15;Day15;Day15;Day15;Day23;Day23;Day23;Day23;Day23;Day23;Day23;Day29;Day29;Day29;Day29;Day29;Day29;Day29;Day29;Day44;Day44;Day44;Day44;Day44;Day57;Day57;Day57;Day57;Day57;Day57;Day57;Day57;Day57;Day71;Day71;Day71;Day71;Day71;Day71;Day71;Day71;Day71;Day85;Day85;Day85;Day85;Day85;Day85;Day85;Day85;Day85;Day99;Day99;Day99;Day99;Day99;Day99;Day99;Day99;Day99;Day113;Day113;Day113;Day113;Day113;Day113;Day113;Day113;Day113
132.0764371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1209.3165;0;1954.9309;0;0;0;2049.0957;1299.2809;1886.7594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1316.632;0;0;0;0;0;0;0;0;1660.4758;0;0;0;0;0
132.1021079;2434.3613;5967.108;1093.435;12807.805;4384.2876;4486.658;17810.412;5300.161;29276.863;49239.285;28267.803;24270.082;46897.32;62476.477;31987.758;41167.29;16818.611;0;3923.875;19341.008;5449.5713;4101.459;17555.037;8956.505;0;1812.5885;2117.072;6582.6514;16096.725;22112.834;4210.9487;2539.804;14953.491;32965.297;22630.049;27403.635;18185.338;21220.451;19057.973;407.6645;7639.769;0;32083.357;44410.78;39163.297;27703.895;29203.88;36964.707;17801.756;22049.555;22766.941;28118.18;13288.748;7112.9497;2304.858;13128.798;33726.375;30626.611;4841.918;37533.438;37540.547;19705.566;7316.9307;44140.2;22389.066;21816.658;17999.799;23740.26;7527.4844;26351.543;0;0;7370.1006;8185.648;3340.906;13427.862;2244.193;4926.625;7469.519;6828.3286;4388.8335;2126.8762;3139.2578;20981.387;3438.1548;4642.528;4110.0347;3791.8418;4050.731;10927.034;9268.38;15838.567;24053.488;0;37820.285;737.70496;6559.7466;16491.209
132.1015506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;664.8213;0;0;0;0
134.0450978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;632.7234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135.0475064;0;0;0;0;781.8144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1013.9995;1631.607;0;1355.023;860.47595;713.93665;1040.3477;0;0;0;0;0;0;911.1811;537.9642;0;0;0;0;0;0;0;0;0;0;0;0;0;1712.106;1584.3195;0;1185.3756;849.0371;1689.0515;3752.9282;1528.2594;996.88043;4523.105;0;0;0;0;1011.15;3681.8389;0;1475.0803;3270.3774;1351.6484;1528.6251;1467.2725;2237.272;2651.262;0;2816.3955;0;0;1812.6901;0;967.04614;0;0;0;1385.5693;0;0;0
137.045643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;382.4107;0;0;0;0;0;0;0;0;687.34155;0;3077.3716;592.4403;775.7147;1023.5657;416.24933;0;904.5225;0;0;0;0;0;0;0;0;0;1903.8422;0;0;0;0;0;0;0;0;866.6715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138.0547823;851.8884;2045.8507;808.33;1201.0691;2196.4727;1674.2258;3323.232;2261.2214;0;666.5092;952.5937;1035.2792;765.19415;1722.9834;1158.4675;0;349.8255;0;0;707.8003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1248.4982;0;0;0;0;3578.2197;5527.584;3486.5881;3393.6584;0;10088.02;0;1206.4276;15636.267;6564.059;1526.026;7618.99;4807.5083;3809.801;6180.022;18065.656;6355.41;4854.3936;2275.3674;4564.3286;1896.1238;2627.9775;6428.831;0;3434.2314;7951.484;2801.3982;2289.4766;962.9367;1547.0728;1827.5659;3328.695;2354.4941;775.1271;4422.9697;12239.122;586.4242;2411.882;1092.5665;3306.866;2677.346;4194.5254;1068.7097;11232.735;9939.233;992.2676;4297.1313;1944.175;3597.0955;3653.024
139.04997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;473.47318;0;0;1567.9988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140.0678344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;477.69708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;751.3361;0;0;0;0;0;0;0;0;912.3455;997.3787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;454.06683;0;0;0
140.5741404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555.5206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140.9614785;0;0;0;0;0;0;0;0;0;0;487.47342;0;1007.8008;1534.2634;0;529.41235;798.2542;2407.4705;5347.272;0;1764.3282;4752.3687;1746.1052;3339.2842;2613.7197;1230.3977;0;0;0;0;0;670.2227;0;0;2030.9346;0;0;1148.2493;0;661.1879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141.0061822;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622.29126;0;816.6678;0;1034.2936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
141.9586252;0;0;0;0;0;0;0;0;0;0;0;0;0;451.56433;0;0;0;0;0;0;0;257.3172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;568.5641;755.3014;0;0;0;0;0;0;0;0;0;0;0;0;502.19446;0;0;0;0;0;1022.69507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;549.76495;0;0;0;590.7589;0;756.0833
143.0341229;458.4624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143.0815575;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3180.6304;3017.4092;0;0;0;0;726.1628
144.0656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;705.6114;0;0;0;0;488.3844;1683.8688;0;0;477.18005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
144.0804471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;446.9472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
144.101715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;414.78894;1386.5615;909.7543;0;0;0;0;0;0;0;0;0;0;0;761.36707;0;1420.3862;0;0;0;0;1248.5051;1573.632;1314.0527;2167.6443;0;3206.6165;2424.5596;3523.1833;4340.1533;4159.2915;3219.5261;2582.0159;2321.6597;0;4009.2278;5457.207;7069.114;6539.46;4850.1353;3204.74;5338.676;2299.619;7171.778;0;2869.4146;4513.1353;3916.1562;1659.711;0;2007.2764;1398.9482;2782.498;1299.4852;2579.4941;2236.2646;3728.9282;1114.0656;0;0;0;1245.5911;1336.9269;1589.6411;5481.6616;4897.7715;1199.5398;1535.6476;935.24457;1888.1183;1918.1461
144.9816562;0;0;0;0;0;0;1492.2062;0;0;0;0;0;0;0;0;0;0;0;0;0;1929.7434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1697.5083;0;0;0;0;0;998.3061;0;1648.1255;0;0;0
144.9816375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;810.099;0;0;0;0;417.7653;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;661.30695;0;0;0;0;0;0;0;0;0;0;427.99396;0;0;0;0;0;0;0;0;0;0;0;0
145.0761104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;801.2453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
146.0601309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256.11246;0;218.80751;0;0;268.78656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;293.85864;0;0;0
146.1173954;0;0;0;0;0;0;882.68787;0;0;0;0;0;0;0;0;536.2542;0;0;0;0;0;0;0;0;0;0;0;0;966.42523;402.00992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1886.3481;0;779.97943;0;2623.1213;448.25128;0;744.7117;710.7465;2849.0576;1001.84906;0;0;2671.4856;3366.9905;0;921.91724;0;0;3988.7412;1100.243;0;3133.378;0;0;830.3587;1516.3693;0;2761.661;1150.7997;1662.7878;4173.7944;3905.8486;921.2079;0;0;1261.2614;0;1971.9067;1815.8069;2512.1992;3157.4666;1473.1097;1016.63885;1317.6046;1895.3373;0;3029.7522;651.8964;1092.4532;2660.0046
148.0604458;0;0;0;0;1316.3314;1124.6859;1074.9658;0;0;0;0;0;2722.535;1641.4419;0;0;0;596.55756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1126.9729;2396.2068;774.6079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1756.6825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
149.0231317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;402.02948;0;0;0;0;0;250.88223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
151.0352624;0;0;0;0;0;0;294.5184;0;0;308.3305;0;0;0;0;0;0;0;0;333.46265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;331.8857;0;0;0;0;0;124.86739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;690.4749;0;0
151.072843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;257.53677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
151.1440716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3973.5273;3762.6604;5364.151;0;0;0;618.04877;0;0;0;0;0;0;0;0;0;1491.064;0;0;0;5279.4346;0;0;0;7123.738;0;0;0;0;0;0;0;0;2965.631;9162.649;0;0;0;0;4100.796;0;0;4223.625;2011.5039;0;0;0;0;2411.5532;0;0;4958.0527;5015.4243;0;0;0;0;0;0;0;2843.391;2832.343;952.65393;0;0;0;0;1001.04706;0;3425.0342;1240.5035
152.0703983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1786.7833;0;0;1246.8501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
153.0330364;0;0;0;0;0;0;0;534.4499;825.247;0;1036.7812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1086.9476;0;0;0;1039.5671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1127.8301;0;0;954.4723;0;780.1719;0;0;0;0;0;0;0;0;0;922.25446;0;0;0;0;1074.0814;0;0;0;0;863.39056;0;891.0355;0;0;0;817.6417;0;0;839.55597;766.5768;0;748.813;0;0;0;0;0;0;0
156.0420976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;406.0689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
157.0834082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;838.29193;0;0;0;0;0;0;0;0;0;0;0
157.1698077;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1097.668;0;0;0;0;0;0;0;0;707.83734;0;0;715.152;0;0;0;0;0;0;0;0;557.8951;0;0;596.14044;0;0;0;613.1326;0;790.07874;0;0;0;0;0;0;870.9729;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1499.761;1987.1812;0;0;1494.067;0;0;0;0;1304.308;0;616.4407;959.00775;0;0;0;8698.947;2060.9727;1415.0256;0;2477.6204;0;1263.2019;2760.8826;0
158.1176618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;765.8727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;417.95984;1077.768;1088.5623;0;0;0;0;0;0;2097.5122;953.88776;1890.396;2212.5503;3135.2598;831.2907;2378.9453;1352.7623;0;0;2107.0894;1015.4055;2983.6748;0;0;1859.73;0;0;0;1427.258;2371.1313;0;0;0;0;0;0;0;538.9685;1105.1769;1439.5734;0;0;0;0;0
158.1537556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1140.6785;0;0;1464.3933;0;0;0;1324.9768;3080.6235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
158.9638713;0;0;0;434.01505;0;0;0;0;0;0;0;0;0;0;474.02167;0;0;556.2368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;479.28995;0;0;0;0;484.5149;0;0;466.4599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;413.38974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
159.1127659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1310.4161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160.0366134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2090.2573;0;0;685.1018;0;0;0;1567.0448;0;0;0;0;0;0;3653.6685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160.1079188;0;0;0;0;0;0;0;0;765.28656;671.0768;675.27026;0;715.09705;753.3361;675.5808;1110.7921;1949.3958;7052.029;3215.7434;10898.477;2523.9019;0;7168.4727;2544.8496;0;0;0;0;0;0;0;0;2182.4563;6531.379;2511.6826;4637.0093;3203.1501;2924.3508;3238.5786;0;1376.2052;8666.318;6390.039;7967.061;9989.1;5169.6323;6818.1436;10158.212;1281.4562;679.856;1921.9404;3457.5994;704.71625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;623.22327;0
160.1329285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;911.92236;1265.1525;938.5754;748.88477;0;1328.5424;1569.8766;0;659.42523;1879.5037;2248.9695;3255.7673;4128.109;0;2001.0421;1840.5009;1143.1598;729.2506;1561.7084;762.8928;741.0454;0;0;0;0;962.67035;952.1476;0;662.9434;0;713.61523;1762.0878;947.31525;693.45416;886.91974;843.9422;0;0;0;0;571.9788;0;1359.9613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160.1326693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104.45706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
161.0920867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1320.1887;0;2808.206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
161.1071214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;302.27847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
162.054728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;691.5059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
162.1122504;0;0;0;1001.5731;1184.5616;0;2624.8516;1274.225;0;0;0;0;1211.7092;0;0;0;0;0;0;0;0;0;0;590.5057;0;0;0;0;0;0;0;0;962.0781;0;0;1003.82526;1205.8252;0;1567.3076;0;647.9879;0;0;2256.1938;2056.4385;1004.2728;948.8599;0;4463.872;3336.361;4692.8213;4808.872;0;0;0;6972.158;15497.832;12662.402;3235.2524;7297.6025;3644.736;2781.5867;2467.0059;12886.84;5889.591;4668.27;1305.252;6968.322;0;0;0;0;0;7250.44;1565.3289;1794.9917;0;0;1052.6843;3142.632;1467.0864;0;1916.8325;3798.1582;0;0;0;0;0;1364.9896;0;5524.458;5679.9966;504.51575;1284.1208;687.8981;909.5449;0
162.1121788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;348.1028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
164.1182461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370.176;5182.4214;3381.4822;1610.9342;3879.015;0;691.41797;1103.1619;0;0;368.144;1212.5625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;595.4938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
165.1126057;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;402.12268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
166.0865479;897.38135;2129.2417;489.28668;1977.189;1292.8916;1590.3412;3372.3237;1531.0726;17417.67;38028.977;17067.453;15071.265;50186.996;61299.906;19306.615;29571.86;10812.683;1775.7422;761.3339;4667.9185;1316.5208;1069.0228;5339.562;1076.8121;1089.7261;0;186.32076;2687.945;8533.114;13249.843;13039.351;1277.2422;4745.94;12093.155;7427.055;8679.643;5709.296;7469.724;7108.12;0;391.36313;3113.4275;3743.4119;15493.234;5494.2446;3267.8677;6469.56;10722.381;4022.3113;8324.049;3425.7136;6399.4014;4320.7383;0;0;5625.1367;16301.583;15571.912;1600.6279;24238.885;19955.064;9554.637;1798.345;24612.557;8601.925;8719.173;6215.89;9350.183;0;12070.249;31854.582;0;3557.6152;2335.402;227.00314;6177.361;1047.5817;1086.4882;3517.7417;2277.9963;1722.6173;775.0117;1394.2538;10777.441;1016.79974;440.5194;2213.9092;0;1620.6224;5820.5337;4699.194;5208.7144;13695.911;0;29639.557;422.41113;3732.5771;13108.393
166.0864691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;678.3748;0;0;0;0;0;0;0;0;0;0;0;0
