row ID,row m/z,row retention time,NPC#pathway,NPC#pathway Probability,NPC#superclass,NPC#superclass Probability,NPC#class,NPC#class Probability,ClassyFire#most specific class,ClassyFire#most specific class Probability,ClassyFire#level 5,ClassyFire#level 5 Probability,ClassyFire#subclass,ClassyFire#subclass Probability,ClassyFire#class,ClassyFire#class Probability,ClassyFire#superclass,ClassyFire#superclass probability,MBCe0148.mzML.Peak.area,MBCe0149.mzML.Peak.area,MBCe0150.mzML.Peak.area,MBCe0151.mzML.Peak.area,MBCe0152.mzML.Peak.area,MBCe0154.mzML.Peak.area,MBCe0155.mzML.Peak.area,MBCe0156.mzML.Peak.area,MBCe0157.mzML.Peak.area,MBCe0158.mzML.Peak.area,MBCe0159.mzML.Peak.area,MBCe0162.mzML.Peak.area,MBCe0163.mzML.Peak.area,MBCe0164.mzML.Peak.area,MBCe0165.mzML.Peak.area,MBCe0166.mzML.Peak.area,MBCe0167.mzML.Peak.area,MBCe0168.mzML.Peak.area,MBCe0169.mzML.Peak.area,MBCe0171.mzML.Peak.area,MBCe0172.mzML.Peak.area,MBCe0173.mzML.Peak.area,MBCe0174.mzML.Peak.area,MBCe0175.mzML.Peak.area,MBCe0176.mzML.Peak.area,MBCe0177.mzML.Peak.area,MBCe0178.mzML.Peak.area,MBCe0180.mzML.Peak.area,MBCe0181.mzML.Peak.area,MBCe0182.mzML.Peak.area,MBCe0183.mzML.Peak.area,MBCe0184.mzML.Peak.area,MBCe0185.mzML.Peak.area,MBCe0186.mzML.Peak.area,MBCe0191.mzML.Peak.area,MBCe0192.mzML.Peak.area,MBCe0193.mzML.Peak.area,MBCe0194.mzML.Peak.area,MBCe0195.mzML.Peak.area,MBCe0196.mzML.Peak.area,MBCe0197.mzML.Peak.area,MBCe0198.mzML.Peak.area,MBCe0199.mzML.Peak.area,MBCe0200.mzML.Peak.area,MBCe0201.mzML.Peak.area,MBCe0202.mzML.Peak.area,MBCe0203.mzML.Peak.area,MBCe0204.mzML.Peak.area,MBCe0205.mzML.Peak.area,MBCe0206.mzML.Peak.area,MBCe0207.mzML.Peak.area,MBCe0208.mzML.Peak.area,MBCe0209.mzML.Peak.area,MBCe0210.mzML.Peak.area,MBCe0211.mzML.Peak.area,MBCe0212.mzML.Peak.area,MBCe0213.mzML.Peak.area,MBCe0214.mzML.Peak.area,MBCe0215.mzML.Peak.area,MBCe0216.mzML.Peak.area,MBCe0217.mzML.Peak.area,MBCe0218.mzML.Peak.area,MBCe0219.mzML.Peak.area,MBCe0220.mzML.Peak.area,MBCe0221.mzML.Peak.area,MBCe0222.mzML.Peak.area,MBCe0223.mzML.Peak.area,MBCe0224.mzML.Peak.area,MBCe0225.mzML.Peak.area,MBCe0226.mzML.Peak.area,MBCe0227.mzML.Peak.area,MBCe0228.mzML.Peak.area,MBCe0229.mzML.Peak.area,MBCe0230.mzML.Peak.area,MBCe0231.mzML.Peak.area,MBCe0232.mzML.Peak.area,MBCe0233.mzML.Peak.area,MBCe0234.mzML.Peak.area,MBCe0235.mzML.Peak.area,MBCe0236.mzML.Peak.area,MBCe0237.mzML.Peak.area
743,222.1487325,2.16326,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.51358,0,0,98.73374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.91064,169.59897,0,0,0,0,69.68219
746,249.1574652,2.1677556,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,271.3422,0,0,0,0,0,0,0,0,0,0,208.11717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.28958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,182.1149671,2.16904,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,216.95934,43.983265,146.23091,87.73221,129.3587,88.861786,0,0,0,0,0,0,0,0,84.863,0,0,0,0,0,0,0,0,103.72099,77.35408,0,35.39759,0,0,0,97.51347,0,0,0,0,0,0,0,0,0,0,0,0,0,90.45036,0,0,0,0,0,0,0,0,0,0,51.77388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,215.1251404,2.3473191,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1134.0603,1322.2411,1325.7123,1698.3132,536.03723,2233.6155,709.96155,276.6668,3119.2031,4474.2075,4485.146,4286.737,1693.2174,2222.4954,749.9665,1056.5729,842.6768,1383.5168,793.1655,1832.1808,1507.8184,2752.9385,0,0,196.06287,286.34436,0,129.9904,500.87082,234.88066,449.40253,808.80963,1068.8995,434.57358,0,2213.7659,468.48608,291.4927,672.9039,339.92368,219.3599,0,650.6104,0,0,0,773.59033,0,0,157.4373,483.0222,277.34045,569.50415,1922.3546,0,520.143,308.51413,0,889.9958,0,0,0,540.48486,0,0,279.04678,822.3772,374.3982,278.41153,644.33856,335.80493,463.28864,0,0,0,223.73978,146.52711,1155.7643,760.27936,1380.5742,2542.8083
755,295.1290385,2.2107093,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.83336,0,143.86012,0,0,0,219.68784,0,0,0,0,0,213.46497,0,0,0,0,0,0,0,100.71895,0,223.21906,346.19617,878.034,0,142.54529,0,376.37924,394.2875,100.7846,120.559235,553.9828,991.3527,1734.5117,486.6806,475.38803,631.8301,0,7278.53,0,0,0,0,0,0,0,0,0,0,0,0,333.93222,0,0,0,0,0,0,35.825344,0,557.8137,0,0,0,56.312973,133.2359
759,220.1195094,2.224025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.3021,0,0,0,0,0,0,0,0,45.225235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,326.2800389,2.2298777,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35358,0,0,0,0,0,0,0,358.082,0,0,0,0,0,0,0,0,169.96318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,217.1547966,2.2391155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.15913,238.79701,0,238.37527,153.22662,268.4125,207.52606,0,0,513.1825,419.1582,359.10437,458.80756,253.17603,446.68427,326.93494,0,128.24025,0,195.3503,0,0,0,0,0,0,0,135.6302,0,0,0,0,0,721.6552,0,0,0,0,654.701,0,0,49.49943,252.55452,0,0,0,94.49817,0,0,0,0,637.77466,0,0,0,0,0,1553.964,0,335.26425,655.91406,0,396.83365,0,1772.206,124.79774
769,293.1610598,2.2491834,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.64206,0
775,171.099242,2.2742887,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,165.45161,222.11224,0,555.9643,305.6444,176.69006,525.1863,702.97394,0,222.10167,233.885,116.73591,213.83679,294.16275,290.21396,418.59344,349.10944,304.52713,343.10922,238.00241,335.05966,376.96603,0,0,237.29196,220.94043,152.58994,240.15495,318.06033,427.4599,570.10626,239.13289,204.56413,173.9002,0,614.71246,0,99.759315,0,317.05002,516.67694,364.80154,0,185.7758,296.8996,276.97946,533.7396,299.99472,92.40723,0,266.45773,464.31342,0,7252.932,0,0,0,0,130.79977,0,0,0,0,376.7913,0,0,0,125.30051,124.57057,483.08157,0,0,0,207.41539,0,0,136.93405,0,0,0,0
778,539.1746316,2.2816834,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.90656,0,0,0,0,0,0,0,0
780,245.1860987,2.3554642,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.53528,0,0,0,0,0,0,0,0,0,357.3418,0,0,0,0,133.97902,0,0,0,0,0,0,0,0,0,101.67463,0,0,0,0,0,0,0,88.34262,0,1282.7966,0,86.761116,0,0,0
783,130.1590075,2.301714,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,436.59897,43.696983,0,245.34068,0,244.54935,0,103.34751,1000.8219,636.5363,1171.039,1492.1035,323.36502,1009.98535,165.98132,204.77805,409.70792,496.1819,0,205.47325,561.25903,750.78436,0,0,0,0,287.17328,0,138.06345,66.14619,214.66441,143.7807,142.21704,263.84042,269.03204,139.8422,257.09225,0,0,216.05136,0,0,331.28568,0,0,0,0,0,0,0,0,0,0,828.53265,0,0,0,0,0,0,0,0,0,0,227.06891,0,0,0,0,74.122444,0,0,0,0,0,0,0,0,0,0,0
785,363.1628051,2.31015,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.98648,0,0,0,0,0,0,0,0
789,366.2037353,2.3187332,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.77417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,213.1098138,2.3251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,108.345566,291.46017,0,230.02844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,316.2120085,2.3267376,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3004.3481,2869.403,3471.5798,2962.2573,2553.885,3229.835,2613.9414,2819.244,2851.88,3658.8643,2888.9565,2975.1357,2261.2131,3048.1099,4170.1807,2356.893,2531.991,2140.1365,2692.8667,1279.2655,2528.8918,3121.1685,0,0,2073.4883,2022.9661,3526.4817,1715.3569,2719.0347,1180.5693,1640.4471,2616.517,2825.4653,2716.909,2006.3676,1570.4249,2973.3645,518.7768,2021.4668,2261.5625,1188.8352,604.5043,2239.4707,836.9536,1907.0682,2654.795,1285.7485,2620.306,1334.4171,1885.6953,536.1605,375.724,710.9148,0,0,448.22443,2476.3477,1968.168,545.46173,482.3142,1770.5685,859.8485,2222.5916,526.8968,1055.4426,695.4773,634.7044,734.8976,1170.147,399.74252,539.3681,777.38525,498.7758,0,1181.1653,441.55533,920.2831,278.03055,858.1848,687.6593,497.50696
793,262.1052694,2.332625,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.95676,0,0,0,0,0,228.77585,0,0,226.38939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.89407,0,0,0,0,0,0
794,271.0536424,2.33695,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.9358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,519.1183958,2.33695,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,548.45087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,250.1911293,2.3421834,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.09326,0,0,0,165.30884,0,0,111.4685,0,0,0,0,0,0,0,0,67.09967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,381.7297564,2.3438709,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.80014,0,0,0,0,1144.784,0,0,1026.3645,0,0,0,0,0,0,0,0,0,0,1480.6002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,231.1489796,2.3443418,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457.1217,0,165.28545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,293.1911963,2.3467627,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.49509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.19901,0,90.61687,0,0,0,0,45.64526,0,0,0,0,0,0,0,0,0,0
806,585.3749132,2.3619668,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.93592,0,0,0,0,115.0888,0,0,0,0,0,0,0,86.808846,0,112.934715,0,203.31352,109.24703,0,0,0,118.10559,0,0,0,0,88.526215,0,0,0,0,0,0,0,0,0,0
808,394.234133,2.4699056,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423.58926,0,0,0,136.69156,0,0,2403.8674,0,0,0,0,0,0,0,0,0,0,0,254.49113,0,0,0,0,0,0,0,0,967.8289,1848.3947,0,0,0,0,0
814,318.1561595,2.3833985,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.47113,0,0,0,0,0,0,0,0,176.4933,428.23438,0,0,0,0,145.92908,0,0,0,1424.3083,0,0,0,0,0,0,0,127.31881,219.62206,0,0,0,0,0,0,0,110.21417,181.63933,0,0,0,0,0,0,0,0,211.8997
816,330.2388089,2.4511209,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.46478,0,0,0,197.1097,0,0,1331.7328,0,61.68038,0,0,0,0,0,0,0,0,0,69.947105,138.74016,0,0,0,0,0,0,0,410.3487,850.3868,0,0,0,0,0
817,245.1763162,2.3911834,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.34386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,111.1169346,2.3954337,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641.7916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,144.0803383,2.4016666,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.079926,0,159.90265,76.58505,0,0,0,0,0,0,443.08545,0,0,0,0,0,0,0,277.8637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,161.1071549,2.4038835,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.65111,0,0,0,0,0,0,0,291.09927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,246.1700346,2.4050007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.306625,0,0,0,0,0,0,0,0,0,394.55548,127.07141,0,0,0,0,0,0,0,0,0,0,287.1903,1372.3207,450.4232,0,1003.6665,208.91759,166.94368,0,1896.1445,382.29144,358.37308,0,233.8741,0,0,1945.134,0,114.451744,478.0425,0,0,0,0,0,241.07996,0,0,86.35088,424.21414,0,0,0,0,0,0,0,564.0996,421.02603,0,0,0,121.04502,138.32101
823,151.072843,2.4152334,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.83698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,205.0910266,2.4233832,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.8573,0,0,0,0,0,0,0,0
835,513.1928985,2.4333832,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.46696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,137.0359738,2.4355917,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.71617,0,378.48602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,279.1702641,2.437613,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.94495,0,0,0,0,0,0,573.12445,213.85027,271.68646,268.91525,0,0,336.3815,2294.1748,0,469.53793,1347.5121,298.2271,759.4997,137.39589,279.4546,861.64984,1147.7848,257.67432,0,587.60645,2014.1959,271.204,544.84015,340.0309,1008.02563,638.49506,221.40146,87.56262,2591.4258,2306.7715,0,1303.6201,0,277.83514,942.6196
841,217.1068336,2.4409833,Amino acids and Peptides,0.804039299,Small peptides,0.657689869,Aminoacids,0.604074001,S-alkyl thiosulfates,0.976150513,0,0,S-alkyl thiosulfates,0.976150513,Organic thiosulfuric acids and derivatives,0.988813579,Organic acids and derivatives,0.992553174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.2054,1587.3507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,227.0889457,2.4491417,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.72083,77.61276,0,0
853,504.2322166,2.4721334,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.86694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,217.0970822,2.4900813,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,114.53194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.6824,0,0,0,147.30713,0,121.11367,0,0,0,0,0,0,0,304.03012,0,1473.0449,0,0,0,1418.1752,168.74477,527.86975,152.11804,0,0,0,258.15195,0,0,0,0,0,0,0,0,0,0,0,0,149.5729,0,0,0,0,0,0,0,501.4193,406.45224,0,0,0,127.32089,263.87146
858,407.1890959,2.490575,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.60499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588.29407,0,0,0,130.83432,0,0,75.4143,0
859,234.0973489,2.4913,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.37354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,360.2383305,2.502886,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,84.024506,0,145.03955,0,0,116.13439,132.97453,103.68592,119.417656,0,110.22995,124.942245,0,0,0,0,0,0,90.32488,0,0,0,0,0,81.15555,0,0,0,89.19604,0,95.99607,0,0,0,0,0,96.5742,0,0,125.54831,0,0,142.57738,0,173.26938,86.34912,124.18973,0,0,68.82702,0,0,0,141.74066,97.20736,0,0,118.77552,0,0,0,0,95.30824,0,69.018486,0,175.80258,0,0,0,0,0,0,0,0,0,0,0
861,263.1389039,2.51075,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367.6742,0,0,0
865,271.0789899,2.540039,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.81987,223.4238,328.79144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,200.1756347,2.5471168,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.23105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,334.1401441,2.548589,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.755585,368.3858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.60652,0,0,0,0,0
874,316.2120819,2.558032,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,902.87634,898.7399,1125.7463,900.8609,625.33264,978.02966,613.67346,709.4847,963.8417,1024.8414,972.0819,1002.71564,575.9212,1001.2803,1242.4104,697.82275,829.40076,888.1157,859.0079,555.58704,1316.2798,1081.9113,0,0,706.5186,729.0156,2347.1765,509.15314,1262.5774,513.10706,690.649,1003.3448,2058.313,1414.9304,3567.3577,900.06067,1676.862,4098.026,2203.1567,1124.7219,2312.1128,4013.966,3815.1265,5981.453,1807.8217,2716.8416,6163.3833,3668.8584,4460.4424,2629.4417,6323.0835,5536.122,8197.099,0,0,6278.76,4333.069,2215.8462,6079.3647,5687.762,3455.0176,5159.2744,3006.544,4259.8237,2086.8835,4005.9114,4814.8506,4517.2085,1994.734,7992.531,5873.482,4087.5513,2371.7031,3001.9077,3103.9683,5016.5127,2703.202,5059.581,2043.8809,2472.8184,5314.508
